campaign_id,datetime_gride,sent_gride,r_sent_gride,servers_list,nb_servers
25678349.0,2026-04-14 03:34:17,6432.0,6438.0,['s_cmh2_6145'],1
25678541.0,2026-04-14 03:40:17,16800.0,16807.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25678653.0,2026-04-14 03:47:17,8330.0,0.0,['s_cmh8_3656'],1
25678844.0,2026-04-14 03:54:17,8800.0,0.0,['s_cmh8_3656'],1
25678918.0,2026-04-14 03:59:17,7530.0,0.0,['s_cmh8_3656'],1
25679108.0,2026-04-14 04:07:17,8650.0,0.0,['s_cmh8_3656'],1
25686072.0,2026-04-14 10:07:17,14000.0,14007.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25686204.0,2026-04-14 10:14:17,7000.0,7002.0,['s_cmh8_3656'],1
25686371.0,2026-04-14 10:21:18,21000.0,21006.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25686467.0,2026-04-14 10:28:17,21000.0,19777.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25686643.0,2026-04-14 10:35:18,21000.0,14007.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25686800.0,2026-04-14 10:43:17,21750.0,21762.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25686903.0,2026-04-14 10:50:17,21750.0,21754.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25686996.0,2026-04-14 10:57:17,21750.0,19386.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25687170.0,2026-04-14 11:04:17,21750.0,10341.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25687415.0,2026-04-14 11:11:17,21750.0,11450.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25687595.0,2026-04-14 11:19:17,22500.0,22510.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25687787.0,2026-04-14 11:27:36,22500.0,15776.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25688057.0,2026-04-14 11:33:17,6000.0,103.0,['s_cmh8_3617'],1
25688424.0,2026-04-14 11:40:17,7250.0,1123.0,['s_cmh8_3617'],1
25688625.0,2026-04-14 11:47:17,14500.0,19.0,"['s_cmh8_3617', 's_cmh8_3656']",2
25688831.0,2026-04-14 11:55:17,15000.0,15008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25688990.0,2026-04-14 12:02:20,15000.0,15001.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25689231.0,2026-04-14 12:07:17,3042.0,1307.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25689560.0,2026-04-14 12:14:17,7250.0,9.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25689798.0,2026-04-14 12:23:17,7250.0,0.0,['s_cmh8_3656'],1
25700630.0,2026-04-14 16:57:17,100000.0,100018.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25700629.0,2026-04-14 16:57:17,105000.0,21482.0,['s_cmh2_6101'],1
25700632.0,2026-04-14 16:57:20,288878.0,288546.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25701129.0,2026-04-14 17:07:19,156000.0,149391.0,['s_cmh9_5702'],1
25701904.0,2026-04-14 17:27:17,54000.0,18018.0,['s_cmh2_6101'],1
25701906.0,2026-04-14 17:27:20,216878.0,216873.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25702228.0,2026-04-14 17:33:17,102500.0,102509.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25702501.0,2026-04-14 17:37:18,168000.0,137406.0,['s_cmh9_5702'],1
25703148.0,2026-04-14 17:57:17,54000.0,18017.0,['s_cmh2_6101'],1
25703151.0,2026-04-14 17:57:20,204874.0,204867.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25703577.0,2026-04-14 18:07:18,135000.0,134604.0,['s_cmh9_5702'],1
25703713.0,2026-04-14 18:09:17,105000.0,105008.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25704405.0,2026-04-14 18:29:18,96000.0,95865.0,['s_cmh9_5702'],1
25705263.0,2026-04-14 18:45:18,65374.0,65354.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25705684.0,2026-04-14 18:59:18,102000.0,101834.0,['s_cmh9_5702'],1
25706796.0,2026-04-14 19:21:17,110000.0,110018.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25707115.0,2026-04-14 19:29:18,39874.0,39859.0,['s_cmh9_5702'],1
25708277.0,2026-04-14 19:57:17,112500.0,112508.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25708333.0,2026-04-14 19:59:18,114000.0,96982.0,['s_cmh9_5702'],1
25709559.0,2026-04-14 20:29:18,80000.0,36754.0,['s_cmh9_5702'],1
25710677.0,2026-04-14 20:59:18,84000.0,8253.0,['s_cmh9_5702'],1
25712850.0,2026-04-14 21:59:16,94874.0,94018.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25713390.0,2026-04-14 22:11:18,125000.0,125002.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25713498.0,2026-04-14 22:13:19,204000.0,86996.0,['s_cmh9_5702'],1
25714518.0,2026-04-14 22:41:20,168860.0,168862.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25714740.0,2026-04-14 22:48:17,25360.0,25373.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25714845.0,2026-04-14 22:53:18,168000.0,60732.0,['s_cmh9_5702'],1
25715827.0,2026-04-14 23:21:20,204855.0,204850.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25715887.0,2026-04-14 23:23:17,130000.0,130011.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25716266.0,2026-04-14 23:33:18,70000.0,10113.0,['s_cmh9_5702'],1
25717153.0,2026-04-14 23:58:17,132500.0,122229.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25717213.0,2026-04-15 00:01:20,302854.0,302846.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25718223.0,2026-04-15 00:32:51,19500.0,19512.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25718240.0,2026-04-15 00:33:17,108000.0,108004.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25718530.0,2026-04-15 00:41:17,19500.0,19493.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25718532.0,2026-04-15 00:41:19,351000.0,350992.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25718692.0,2026-04-15 00:48:17,18000.0,12007.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25718854.0,2026-04-15 00:55:17,18750.0,0.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25718932.0,2026-04-15 00:58:43,6730.0,0.0,['s_cmh2_6121'],1
25718931.0,2026-04-15 00:58:43,30854.0,48.0,['s_cmh2_6101'],1
25718971.0,2026-04-15 01:00:17,6730.0,6736.0,['s_cmh2_6121'],1
25719025.0,2026-04-15 01:02:17,18750.0,12508.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25719379.0,2026-04-15 01:10:17,19500.0,13454.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25719381.0,2026-04-15 01:10:18,13094.0,13098.0,['s_cmh2_6145'],1
25719558.0,2026-04-15 01:17:17,13000.0,13002.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25719633.0,2026-04-15 01:19:16,9530.0,9535.0,['s_cmh2_6127'],1
25719754.0,2026-04-15 01:24:17,18000.0,1008.0,"['s_cmh8_3583', 's_cmh8_3617', 's_cmh8_3656']",3
25719795.0,2026-04-15 01:27:16,6730.0,6736.0,['s_cmh2_6121'],1
25719904.0,2026-04-15 01:31:16,12500.0,281.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25719931.0,2026-04-15 01:32:17,64000.0,48002.0,['s_cmh2_6101'],1
25720146.0,2026-04-15 01:37:17,13094.0,13099.0,['s_cmh2_6145'],1
25720183.0,2026-04-15 01:38:17,6250.0,0.0,['s_cmh8_3656'],1
25720362.0,2026-04-15 01:44:17,9530.0,9533.0,['s_cmh2_6127'],1
25720389.0,2026-04-15 01:46:17,13000.0,13006.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25720509.0,2026-04-15 01:52:16,6730.0,6736.0,['s_cmh2_6121'],1
25720538.0,2026-04-15 01:53:17,13000.0,13003.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25720732.0,2026-04-15 02:02:17,13094.0,13099.0,['s_cmh2_6145'],1
25720733.0,2026-04-15 02:02:17,48000.0,48006.0,['s_cmh2_6101'],1
25720997.0,2026-04-15 02:09:16,9530.0,9536.0,['s_cmh2_6127'],1
25721217.0,2026-04-15 02:17:16,6730.0,6735.0,['s_cmh2_6121'],1
25721537.0,2026-04-15 02:32:17,48000.0,48003.0,['s_cmh2_6101'],1
25729108.0,2026-04-15 09:29:22,6000.0,6009.0,['s_cmh2_6121'],1
25729329.0,2026-04-15 09:39:26,12000.0,12009.0,['s_cmh2_6145'],1
25729540.0,2026-04-15 09:49:28,10000.0,10009.0,['s_cmh2_6127'],1
25729612.0,2026-04-15 09:54:25,6000.0,6009.0,['s_cmh2_6121'],1
25729753.0,2026-04-15 10:03:27,10000.0,10007.0,['s_cmh2_6127'],1
25729841.0,2026-04-15 10:07:17,13000.0,11895.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25729897.0,2026-04-15 10:10:28,12000.0,12009.0,['s_cmh2_6145'],1
25729979.0,2026-04-15 10:13:18,13000.0,13003.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25730178.0,2026-04-15 10:18:31,6000.0,6009.0,['s_cmh2_6121'],1
25730235.0,2026-04-15 10:19:17,5000.0,5002.0,['s_cmh8_3617'],1
25730280.0,2026-04-15 10:20:34,351000.0,342244.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25730350.0,2026-04-15 10:23:07,6250.0,3143.0,['s_cmh8_3617'],1
25730480.0,2026-04-15 10:28:17,10000.0,10009.0,['s_cmh2_6127'],1
25730547.0,2026-04-15 10:31:17,6250.0,0.0,['s_cmh8_3656'],1
25730751.0,2026-04-15 10:35:25,12000.0,4009.0,['s_cmh2_6145'],1
25730893.0,2026-04-15 10:41:17,48000.0,47998.0,['s_cmh2_6101'],1
25730940.0,2026-04-15 10:43:21,6000.0,4805.0,['s_cmh2_6121'],1
25730945.0,2026-04-15 10:43:54,13000.0,13006.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25731027.0,2026-04-15 10:50:17,13000.0,13004.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25731070.0,2026-04-15 10:53:24,10000.0,10006.0,['s_cmh2_6127'],1
25731117.0,2026-04-15 10:56:17,10000.0,5002.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25731202.0,2026-04-15 11:00:26,12000.0,8006.0,['s_cmh2_6145'],1
25731210.0,2026-04-15 11:00:59,12500.0,53.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25731335.0,2026-04-15 11:08:17,6250.0,6252.0,['s_cmh8_3583'],1
25731336.0,2026-04-15 11:08:29,3000.0,2249.0,['s_cmh2_6121'],1
25731339.0,2026-04-15 11:08:35,21795.0,21835.0,"['s_cmh9_5687', 's_cmh9_5689']",2
25731601.0,2026-04-15 11:18:37,10000.0,7638.0,['s_cmh2_6127'],1
25731695.0,2026-04-15 11:21:17,14000.0,14008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25731840.0,2026-04-15 11:25:18,12000.0,12009.0,['s_cmh2_6145'],1
25731943.0,2026-04-15 11:28:17,13000.0,13003.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25732118.0,2026-04-15 11:33:18,3000.0,3008.0,['s_cmh2_6145'],1
25732164.0,2026-04-15 11:34:17,5000.0,5002.0,['s_cmh8_3583'],1
25732240.0,2026-04-15 11:37:10,6250.0,6101.0,['s_cmh8_3583'],1
25732441.0,2026-04-15 11:43:23,10000.0,5394.0,['s_cmh2_6127'],1
25732501.0,2026-04-15 11:45:17,6250.0,6254.0,['s_cmh8_3583'],1
25732668.0,2026-04-15 11:48:31,169000.0,168728.0,['s_cmh9_5689'],1
25732747.0,2026-04-15 11:50:25,12000.0,7.0,['s_cmh2_6145'],1
25732932.0,2026-04-15 11:58:17,14000.0,14008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25732934.0,2026-04-15 11:58:22,3000.0,491.0,['s_cmh2_6145'],1
25733028.0,2026-04-15 12:02:17,48000.0,48001.0,['s_cmh2_6101'],1
25733151.0,2026-04-15 12:04:17,11795.0,11794.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25733436.0,2026-04-15 12:10:17,5000.0,4178.0,['s_cmh8_3583'],1
25733608.0,2026-04-15 12:14:17,5750.0,0.0,['s_cmh8_3583'],1
25733798.0,2026-04-15 12:20:10,6250.0,5.0,['s_cmh8_3583'],1
25733938.0,2026-04-15 12:25:25,203795.0,156844.0,"['s_cmh9_5687', 's_cmh9_5702']",2
25734128.0,2026-04-15 12:32:21,3000.0,3008.0,['s_cmh2_6127'],1
25734340.0,2026-04-15 12:35:17,14000.0,14008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25734519.0,2026-04-15 12:41:17,13000.0,13003.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25734546.0,2026-04-15 12:42:17,48000.0,36810.0,['s_cmh2_6101'],1
25734604.0,2026-04-15 12:44:24,24000.0,24003.0,['s_cmh6_6009'],1
25734622.0,2026-04-15 12:45:10,5000.0,5001.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25734837.0,2026-04-15 12:51:16,5750.0,5758.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25734968.0,2026-04-15 12:57:16,6250.0,1794.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25734987.0,2026-04-15 12:58:24,3000.0,3009.0,['s_cmh2_6127'],1
25735270.0,2026-04-15 13:05:37,338000.0,245395.0,"['s_cmh9_5687', 's_cmh9_5702']",2
25735401.0,2026-04-15 13:09:18,20000.0,20007.0,['s_cmh6_6009'],1
25735480.0,2026-04-15 13:12:17,14000.0,14008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25735725.0,2026-04-15 13:16:16,6500.0,6504.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25735900.0,2026-04-15 13:22:16,14065.0,9385.0,['s_cmh2_6101'],1
25735901.0,2026-04-15 13:22:17,5000.0,5003.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25735987.0,2026-04-15 13:24:30,4000.0,3973.0,['s_cmh2_6127'],1
25736078.0,2026-04-15 13:28:16,5750.0,5756.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25736537.0,2026-04-15 13:34:26,20000.0,20009.0,['s_cmh6_6009'],1
25737017.0,2026-04-15 13:45:38,34790.0,34809.0,['s_cmh9_5687'],1
25737151.0,2026-04-15 13:49:17,14000.0,14008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25737238.0,2026-04-15 13:51:59,3930.0,759.0,['s_cmh2_6127'],1
25737286.0,2026-04-15 13:53:16,6500.0,6504.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25737330.0,2026-04-15 13:55:23,30000.0,30012.0,['s_cmh9_5702'],1
25737423.0,2026-04-15 13:59:16,5000.0,5004.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25737427.0,2026-04-15 13:59:21,20000.0,20009.0,['s_cmh6_6009'],1
25737507.0,2026-04-15 14:02:18,48000.0,20687.0,['s_cmh2_6101'],1
25737696.0,2026-04-15 14:05:16,5750.0,5758.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25738113.0,2026-04-15 14:14:58,3930.0,1960.0,['s_cmh2_6127'],1
25738473.0,2026-04-15 14:24:31,20000.0,20007.0,['s_cmh6_6009'],1
25738494.0,2026-04-15 14:25:35,182000.0,181927.0,['s_cmh9_5687'],1
25738512.0,2026-04-15 14:26:17,14000.0,13997.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25738628.0,2026-04-15 14:30:10,6500.0,6494.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25738990.0,2026-04-15 14:36:09,5000.0,4999.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25739118.0,2026-04-15 14:39:59,30000.0,19984.0,['s_cmh9_5702'],1
25739196.0,2026-04-15 14:42:09,5750.0,5754.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25739204.0,2026-04-15 14:42:16,33000.0,11023.0,['s_cmh2_6101'],1
25739771.0,2026-04-15 15:03:17,14000.0,13996.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25739983.0,2026-04-15 15:05:24,130621.0,130462.0,['s_cmh9_5687'],1
25740042.0,2026-04-15 15:07:18,6500.0,6504.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25740181.0,2026-04-15 15:10:21,22000.0,22009.0,['s_cmh6_6009'],1
25740240.0,2026-04-15 15:13:09,5000.0,5004.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25740450.0,2026-04-15 15:18:13,36000.0,34263.0,['s_cmh9_5702'],1
25740485.0,2026-04-15 15:19:09,5750.0,5756.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25740510.0,2026-04-15 15:20:18,33000.0,11023.0,['s_cmh2_6101'],1
25740594.0,2026-04-15 15:23:49,36000.0,6754.0,['s_cmh9_5702'],1
25740699.0,2026-04-15 15:30:23,182000.0,182006.0,['s_cmh9_5687'],1
25741144.0,2026-04-15 15:41:17,14000.0,14008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25741239.0,2026-04-15 15:44:17,6500.0,6499.0,['s_cmh8_3617'],1
25741482.0,2026-04-15 15:50:10,5000.0,5001.0,['s_cmh8_3617'],1
25741641.0,2026-04-15 15:56:09,5750.0,3327.0,['s_cmh8_3617'],1
25741789.0,2026-04-15 16:02:17,33000.0,11137.0,['s_cmh2_6101'],1
25741842.0,2026-04-15 16:03:01,36000.0,29038.0,['s_cmh9_5702'],1
25742300.0,2026-04-15 16:12:31,82407.0,82424.0,['s_cmh9_5687'],1
25742514.0,2026-04-15 16:17:17,14000.0,14007.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25742674.0,2026-04-15 16:21:12,6500.0,6503.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25742846.0,2026-04-15 16:27:09,5000.0,5004.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25743234.0,2026-04-15 16:33:16,5750.0,773.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25743453.0,2026-04-15 16:35:18,120000.0,120012.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25743687.0,2026-04-15 16:42:17,33000.0,11010.0,['s_cmh2_6101'],1
25744061.0,2026-04-15 16:52:08,7000.0,7007.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25744286.0,2026-04-15 16:58:09,6500.0,5203.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25744547.0,2026-04-15 17:04:18,5000.0,3998.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25759925.0,2026-04-15 23:06:10,20320.0,20123.0,['s_cmh9_5702'],1
25759926.0,2026-04-15 23:06:13,120000.0,119096.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25760200.0,2026-04-15 23:13:16,12000.0,11899.0,['s_cmh2_6145'],1
25760249.0,2026-04-15 23:15:18,182000.0,181043.0,['s_cmh9_5687'],1
25760274.0,2026-04-15 23:16:16,5000.0,460.0,['s_cmh8_3583'],1
25760298.0,2026-04-15 23:17:16,20000.0,5738.0,['s_cmh2_6101'],1
25760396.0,2026-04-15 23:19:16,7860.0,7788.0,['s_cmh2_6127'],1
25760451.0,2026-04-15 23:22:09,3900.0,12.0,['s_cmh8_3583'],1
25760645.0,2026-04-15 23:28:08,5000.0,5.0,['s_cmh8_3583'],1
25760717.0,2026-04-15 23:30:14,36000.0,35726.0,['s_cmh9_5702'],1
25760731.0,2026-04-15 23:30:27,6000.0,5953.0,['s_cmh2_6121'],1
25761194.0,2026-04-15 23:36:16,351131.0,229805.0,['s_cmh2_6101'],1
25761267.0,2026-04-15 23:38:16,1143.0,1136.0,['s_cmh2_6145'],1
25761328.0,2026-04-15 23:40:16,20000.0,16.0,['s_cmh2_6101'],1
25761395.0,2026-04-15 23:42:17,10000.0,9732.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25761448.0,2026-04-15 23:43:17,120000.0,117850.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25761490.0,2026-04-15 23:44:16,7860.0,1477.0,['s_cmh2_6127'],1
25763037.0,2026-04-16 00:23:45,150000.0,9268.0,['s_cmh2_6101'],1
25763320.0,2026-04-16 00:33:16,22800.0,22796.0,['s_cmh6_6009'],1
25763505.0,2026-04-16 00:37:17,120000.0,119501.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25763603.0,2026-04-16 00:41:51,40000.0,39993.0,"['s_cmh11_1341', 's_cmh11_1343']",2
25763698.0,2026-04-16 00:45:07,40000.0,39996.0,"['s_cmh11_1372', 's_cmh11_1388']",2
25763706.0,2026-04-16 00:45:28,40000.0,20260.0,"['s_cmh11_1372', 's_cmh11_1388']",2
25789031.0,2026-04-16 15:50:58,15000.0,15007.0,['s_cmh2_6145'],1
25789045.0,2026-04-16 15:51:25,84000.0,84004.0,['s_cmh9_5702'],1
25789061.0,2026-04-16 15:52:18,127607.0,127609.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25789142.0,2026-04-16 15:54:49,18000.0,18009.0,['s_cmh2_6127'],1
25789721.0,2026-04-16 16:07:13,12000.0,27.0,['s_cmh2_6121'],1
25789972.0,2026-04-16 16:12:40,15000.0,7012.0,['s_cmh2_6145'],1
25790367.0,2026-04-16 16:23:58,18000.0,18009.0,['s_cmh2_6127'],1
25790467.0,2026-04-16 16:27:37,22500.0,22508.0,['s_cmh6_6009'],1
25790606.0,2026-04-16 16:31:18,6000.0,20.0,['s_cmh2_6121'],1
25790659.0,2026-04-16 16:32:18,260000.0,259867.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25790945.0,2026-04-16 16:36:21,15000.0,11009.0,['s_cmh2_6145'],1
25791322.0,2026-04-16 16:46:52,18000.0,16905.0,['s_cmh2_6127'],1
25791393.0,2026-04-16 16:48:41,45607.0,45613.0,['s_cmh9_5687'],1
25791615.0,2026-04-16 16:54:58,6000.0,544.0,['s_cmh2_6127'],1
25791633.0,2026-04-16 16:55:19,3707.0,3716.0,['s_cmh6_6009'],1
25792636.0,2026-04-16 17:12:18,107607.0,107609.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25793730.0,2026-04-16 17:34:18,32000.0,32011.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25794425.0,2026-04-16 17:52:16,20500.0,8262.0,['s_cmh2_6101'],1
25794428.0,2026-04-16 17:52:18,280000.0,279777.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25794950.0,2026-04-16 18:06:17,33207.0,33214.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25795975.0,2026-04-16 18:32:18,87607.0,87610.0,"['s_cmh11_1341', 's_cmh11_1343', 's_cmh11_1372']",3
25796313.0,2026-04-16 18:36:17,38000.0,38012.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25797556.0,2026-04-16 19:06:16,40000.0,40010.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25798933.0,2026-04-16 19:36:17,42000.0,42011.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25799971.0,2026-04-16 20:06:17,44000.0,41489.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25801404.0,2026-04-16 20:36:17,46000.0,46006.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25805715.0,2026-04-16 22:31:45,14000.0,14011.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25806124.0,2026-04-16 22:38:16,16000.0,15530.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25806315.0,2026-04-16 22:45:21,26000.0,26011.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25806709.0,2026-04-16 23:02:16,15000.0,15010.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25807020.0,2026-04-16 23:08:16,8500.0,8506.0,['s_cmh8_3617'],1
25807271.0,2026-04-16 23:16:16,28000.0,25874.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25807759.0,2026-04-16 23:32:16,16000.0,16011.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25808251.0,2026-04-16 23:38:16,9000.0,9006.0,['s_cmh8_3617'],1
25808415.0,2026-04-16 23:46:17,25106.0,25113.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25808746.0,2026-04-17 00:01:46,17000.0,17012.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25809223.0,2026-04-17 00:08:16,9500.0,9506.0,['s_cmh8_3617'],1
25809510.0,2026-04-17 00:16:16,32000.0,16514.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25809862.0,2026-04-17 00:32:16,18000.0,18012.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25810114.0,2026-04-17 00:38:16,10000.0,10005.0,['s_cmh8_3617'],1
25810266.0,2026-04-17 00:46:16,21000.0,21008.0,"['s_cmh8_3583', 's_cmh8_3617']",2
25810440.0,2026-04-17 00:56:16,20500.0,0.0,['s_cmh2_6101'],1
